Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tnc	Tnc	700.598010350363	1.89358999064146	0.401942973288238	4.7110911658693	2.46393976461351e-06	5.21395715093575e-05
Tcerg1l	Tcerg1l	27.6992055886355	1.8858147926332	0.342623631751941	5.5040418052615	3.71181470271418e-08	1.10388867662138e-06
4833424O15Rik	4833424O15Rik	4.3638383738233	1.88547777350701	0.459018884762233	4.10762571235748	3.99747210596085e-05	0.000634049494572493
Arpp21	Arpp21	14.8670091757591	1.88321455963246	0.401735339183541	4.68769952740472	2.76293276306214e-06	5.81173168775054e-05
Runx2	Runx2	15.3432447816101	1.88116434395322	0.390692298353698	4.81495118250367	1.47235879696658e-06	3.26067282759669e-05
Sgcd	Sgcd	26.1735063184361	1.87841298944185	0.330443700372699	5.68451747551318	1.31182508936395e-08	4.11693271360816e-07
Kctd12	Kctd12	1214.76151217339	1.87497876735028	0.248956435229458	7.53135288759318	5.02172678153515e-14	3.66856936579701e-12
Ppp1r17	Ppp1r17	16.0316538738551	1.87328973297403	0.441420281421414	4.24377812216029	2.19787672652822e-05	0.00036958756110082
Ephx1	Ephx1	11.0638007431189	1.8676782788122	0.423305359411339	4.41213000801465	1.02358616669815e-05	0.000186942510901324
Chrna1	Chrna1	10.4289092727192	1.86727218124029	0.444614450696656	4.19975594206286	2.67202838294026e-05	0.000440897204405307
Insm1	Insm1	30.9400120231156	1.86667267420752	0.393144258049511	4.74806037729905	2.05376732053546e-06	4.42578059306576e-05
Fam19a1	Fam19a1	2.02788804086037	1.85838087738434	0.436142390914227	4.26094990099189	2.03559864624273e-05	0.000344272332043704
Frmpd1	Frmpd1	20.4811433950262	1.85777784927984	0.383762719616034	4.84095446045045	1.29216984767719e-06	2.90177835946486e-05
Hcn1	Hcn1	3.82996788192795	1.85651260253802	0.460406296944446	4.03233538476567	5.52252971715015e-05	0.000848426336825005
Myoz1	Myoz1	1.85944943817892	1.85309908414074	0.44776947473639	4.13851141869752	3.4956647765057e-05	0.000562051817855337
Ctsk	Ctsk	13.3290688414741	1.85257149966564	0.380652329272574	4.86683347821856	1.13400499894881e-06	2.57616671116036e-05
Osta	Osta	19.448717017974	1.84897385308817	0.358705359941091	5.15457548053317	2.54206152865631e-07	6.51463395538908e-06
Pde8b	Pde8b	56.4322846238769	1.84831538478161	0.286319104325539	6.45543855390141	1.07905957097666e-10	4.80960071053545e-09
Lepr	Lepr	34.0864032586974	1.83825464943268	0.34980549847622	5.25507648519039	1.47962967314838e-07	3.94702424628037e-06
Ak5	Ak5	37.0617825547474	1.83731815621524	0.290283494679032	6.32939243840499	2.46128395414009e-10	1.03420919562268e-08
Cntn3	Cntn3	14.4253744948958	1.83133141071941	0.371302037360975	4.93218788600133	8.13136445038656e-07	1.90373407597747e-05
Hopx	Hopx	103.393718882066	1.82569478573646	0.360437922994339	5.0652128127071	4.07944356466688e-07	1.01016432348137e-05
Dbc1	Dbc1	8.55939134262509	1.82476686037036	0.425929565759606	4.28419862593023	1.83399017831459e-05	0.000314709854575114
Btbd17	Btbd17	54.1970937284387	1.82101957583782	0.408800671162108	4.45454155117007	8.40726465347367e-06	0.000157298938883164
Sntg1	Sntg1	2.64065532835195	1.80956387381732	0.455770923456472	3.97033637006494	7.1771233313141e-05	0.0010744934810469
Nefm	Nefm	123.919647000661	1.8026587150475	0.290262585623845	6.21044118095051	5.28360508678708e-10	2.08105483574885e-08
Mecom	Mecom	830.883679802658	1.79645695507083	0.244524986075823	7.34672142876141	2.03127593560808e-13	1.32946632424966e-11
Oprl1	Oprl1	19.7242739235737	1.78096932420344	0.343006462487324	5.19223256404172	2.07787220073371e-07	5.41970636535077e-06
Gpr126	Gpr126	13.1118976359229	1.78045251007236	0.417231504681323	4.26730122269229	1.9785192895415e-05	0.00033688404846874
Foxd1	Foxd1	1109.39412017224	1.77995648390296	0.234669510229817	7.58494992451218	3.32615500294689e-14	2.52415021473634e-12
Itga9	Itga9	2552.92627716783	1.77992550544941	0.226887404718563	7.84497274168778	4.33047541523923e-15	3.61338152420388e-13
Trpm1	Trpm1	14.8620265891022	1.77845941477981	0.380428057409404	4.67489024571575	2.94110867226954e-06	6.14248627330695e-05
Qpct	Qpct	55.3351876628858	1.77606772788408	0.27088506302762	6.55653622253429	5.50719472094412e-11	2.55157026991953e-09
Hpgd	Hpgd	15.7948109315992	1.77013788435919	0.451326977173716	3.9220741809942	8.778995310521e-05	0.0012890991779569
Plcg2	Plcg2	288.599152268147	1.76955461650914	0.186989796716228	9.46337526209833	2.98160079747612e-21	4.90598725610883e-19
Adamts2	Adamts2	108.736045298301	1.76670847656129	0.296382087272909	5.96091515792079	2.50829180747904e-09	8.79700907619043e-08
Zcchc12	Zcchc12	33.5847965152081	1.76371334610626	0.389452785132591	4.52869619485658	5.93487588282888e-06	0.000114689673492034
Fzd5	Fzd5	89.4567089825954	1.76190153326678	0.26652108963755	6.61073964414163	3.82404521764796e-11	1.81472075746388e-09
Dagla	Dagla	69.1293205283287	1.7535530277842	0.2997666002688	5.84972784230063	4.92377992191622e-09	1.65120132010013e-07
Fat4	Fat4	1302.13550344018	1.74990920384787	0.275195797827746	6.35877879553669	2.03364012804489e-10	8.64837393583533e-09
Megf10	Megf10	85.9008319150633	1.74933557105824	0.325770598446181	5.36983871289183	7.88070910923264e-08	2.22709092419181e-06
Stambpl1	Stambpl1	90.3551317873606	1.74578423346742	0.23329311193455	7.48322236773624	7.25220165721519e-14	5.16932236343849e-12
Vgll3	Vgll3	11.4022002912695	1.74558639325548	0.455833885974854	3.82943534248741	0.000128437622290516	0.0018206705137253
Rhbdl3	Rhbdl3	57.5083979742082	1.74485301246845	0.316197767873207	5.51823317477727	3.42424892153823e-08	1.02355393060445e-06
Ednrb	Ednrb	217.523135309453	1.74126624145557	0.245700225648272	7.08695418110135	1.37095746979686e-12	8.0189625293168e-11
Il22ra1	Il22ra1	7.25177421171549	1.74067635399321	0.436491955664913	3.98787728250712	6.66671313658278e-05	0.00100542498445599
Phox2b	Phox2b	7.10844688627881	1.7385343976649	0.460083152291141	3.77873953655394	0.00015762418561129	0.00217146432853863
Kynu	Kynu	21.2629636645221	1.73813489418372	0.37053670354886	4.69085755213053	2.72062341479037e-06	5.72958084220087e-05
Slc8a1	Slc8a1	286.195114408044	1.73754285239527	0.255838935058447	6.79154973811285	1.10935323349612e-11	5.69424869648186e-10
C1qtnf2	C1qtnf2	11.6507203370403	1.73721690936667	0.418100002004914	4.1550272686826	3.25248750101902e-05	0.000528746952381725
Trpc3	Trpc3	102.009000533581	1.7348496964601	0.190478378830293	9.10785626753874	8.40257843046169e-20	1.193030611667e-17
Fitm1	Fitm1	5.43576056495083	1.73482991139082	0.460442535804124	3.76774467276592	0.000164729058324297	0.00225698038977243
Fam71b	Fam71b	2.27791682689414	1.73219281660715	0.450947863325254	3.84122635338396	0.000122421159928931	0.00173958590936946
Bmpr1b	Bmpr1b	150.372113565566	1.7315753410108	0.249528924049345	6.93937725900014	3.93832123811657e-12	2.17360764007148e-10
Calcr	Calcr	5.82118658224001	1.72905871325459	0.441233778473816	3.91869072045036	8.90312671297203e-05	0.0013051494496968
Syt1	Syt1	8.59171085078108	1.7227131534417	0.447171054044789	3.85247018531113	0.000116932217996224	0.00167102973217656
Zim1	Zim1	858.570269793904	1.72141757253819	0.289302447038635	5.95023509188743	2.67757614623886e-09	9.35345349815107e-08
A930011O12Rik	A930011O12Rik	10.3411122864434	1.71442220975654	0.455722051548903	3.76199089758676	0.000168566184026585	0.00229881970253451
Adh1	Adh1	141.880815008285	1.71214977058855	0.251345423862111	6.81193929963031	9.62917386145284e-12	5.03060044524447e-10
Gdf2	Gdf2	1.57941466799631	1.70732551019855	0.399800943213246	4.27043892512255	1.95088641568823e-05	0.000333145550287168
Gbp10	Gbp10	4.52610687906992	1.70457283485728	0.455687944559625	3.74065817454217	0.000183538996963018	0.00247047980162913
Ankrd1	Ankrd1	16.5344177719097	1.70429306125891	0.415152551458431	4.10522121391696	4.03928155792543e-05	0.000640104330412557
Plcb1	Plcb1	77.8631256661208	1.6990461466952	0.263833000888172	6.43985453288823	1.19588061419981e-10	5.2847682842703e-09
9130206I24Rik	9130206I24Rik	410.309133797399	1.69092863395823	0.256714222030705	6.58681322983338	4.49366968112394e-11	2.10413692568798e-09
Gbx1	Gbx1	6.94288350746049	1.69082822439404	0.434652645101565	3.8900677206254	0.000100216250859654	0.00145099285578542
Ptprd	Ptprd	864.666230916189	1.68936355850857	0.282241969083343	5.98551506707254	2.15706152053466e-09	7.64129278280345e-08
Marveld1	Marveld1	394.433301377199	1.68579785750472	0.139704863126904	12.066851645482	1.58066655933671e-33	6.18427009859602e-31
Adcy4	Adcy4	140.349405718512	1.68572894672492	0.313254631736078	5.38133765934281	7.39343621395851e-08	2.09949738682183e-06
1190002H23Rik	1190002H23Rik	34.2335223430358	1.68537129443277	0.380209488790241	4.43274390598541	9.30413551542984e-06	0.000172067867525901
Tbx15	Tbx15	48.4015483514842	1.68302780948617	0.423714730190229	3.97207764934338	7.1248485803168e-05	0.00106757518387283
Obscn	Obscn	9.79332875600634	1.68108553568788	0.450695024781707	3.72998467534029	0.000191491417038739	0.00255215585797429
Gpr12	Gpr12	3.3253639978173	1.67733420183422	0.461266526969711	3.63636662051648	0.000276510713866917	0.00350233642326686
Adarb2	Adarb2	4.66735906360055	1.67603526276314	0.45559890207158	3.67875175980958	0.000234378256975364	0.00302970895176818
Scn2b	Scn2b	348.979314663467	1.67157511208138	0.204051908406773	8.19191119128931	2.57110328916963e-16	2.48718925874288e-14
Myo16	Myo16	25.1687029661458	1.66967963461408	0.320545692167632	5.20886624095046	1.89998015802196e-07	4.9926941286768e-06
Neurl3	Neurl3	29.5744246842438	1.66901570452263	0.371084823370149	4.49766630002493	6.87034179324667e-06	0.00013119223168319
Gja3	Gja3	3.39860762115211	1.66843975456767	0.448637384132546	3.71890487413048	0.000200088380573543	0.00265068173692836
Adm	Adm	10.075681777	1.66463589777089	0.415707580465494	4.00434337980291	6.21899768452542e-05	0.000943893734773746
Ntrk2	Ntrk2	95.6902111041846	1.66399405710119	0.364153570832974	4.56948438894868	4.88925581541133e-06	9.68281641013857e-05
Amica1	Amica1	31.7765587808798	1.66232912673093	0.395044599813056	4.2079530450931	2.57694394754588e-05	0.000426807856448661
Gm5127	Gm5127	15.5335519131852	1.66134217876118	0.445653215564283	3.72788105356223	0.000193096469861544	0.00256965717942732
Thbs1	Thbs1	449.354257828297	1.65604726817753	0.265286846317458	6.2424778731615	4.30692720649323e-10	1.74718341929769e-08
C1ql2	C1ql2	23.981198533836	1.65489008274973	0.448430127382124	3.69040789567543	0.000223894746511856	0.00291775788829588
Cdo1	Cdo1	158.683455126003	1.65108304865523	0.322708297408445	5.11633280555378	3.11533179728809e-07	7.84671410916368e-06
Scarf2	Scarf2	934.870600393188	1.64914667725937	0.394111152250332	4.18447097435056	2.85830963961504e-05	0.000468560516900022
Nfib	Nfib	83.6411119018899	1.64743711505098	0.419349632500186	3.92855266196101	8.54586381694783e-05	0.00125696306066152
Bcl11a	Bcl11a	53.8787333551399	1.64646545027975	0.441338964717851	3.73061429400945	0.000191013464533529	0.00254858526758376
Gm3985	Gm3985	1.93837981864702	1.64517026997051	0.446807949425726	3.68205237190837	0.000231363865813384	0.00299734526969127
Atp2a1	Atp2a1	46.4133153644945	1.64356187680668	0.325229210364081	5.05354938742057	4.33674107896744e-07	1.06786941868952e-05
a	a	16.6909250297816	1.64081110278191	0.45025644718343	3.64417014580461	0.00026825592374488	0.00341250996636731
Fam110b	Fam110b	244.596799876496	1.64052022320675	0.181913842957525	9.01811646950799	1.91350824940561e-19	2.53302452925077e-17
Pak7	Pak7	12.6560078369022	1.64026425200783	0.399279432335024	4.10806096977098	3.98994787872438e-05	0.000633426711928057
A430107O13Rik	A430107O13Rik	388.992765259018	1.6394735472313	0.406381188851998	4.03432440330889	5.47596221427213e-05	0.000842442189474617
Tnnc1	Tnnc1	17.4634255925217	1.63847733418184	0.399190363401302	4.10450122147536	4.05188130930024e-05	0.000641523582118166
Samd5	Samd5	51.8231345368917	1.63754071850627	0.37674600455629	4.34653771692914	1.38303278581332e-05	0.000245460435756344
E130114P18Rik	E130114P18Rik	3.03990419194456	1.63598772845777	0.456433093729732	3.58428814854186	0.000337998778731728	0.00417015171573287
Scn5a	Scn5a	21.8835349877791	1.62794882515764	0.361102137733446	4.5082780051536	6.53559038355537e-06	0.000125480484506953
Lox	Lox	29.1524819862313	1.6252812290231	0.372077347219244	4.36812732935716	1.25316429462347e-05	0.000225134801746334
Fmod	Fmod	65.4559516856676	1.62418364536318	0.374341500006318	4.33877527694836	1.43278937688252e-05	0.000252762422539014
Arhgap20	Arhgap20	29.0558656289113	1.61895547722626	0.362245919693032	4.46921659903905	7.85066008680893e-06	0.000147669574239699
Syt12	Syt12	47.8825587668989	1.61797417492965	0.302518960156218	5.3483397341249	8.87647277762152e-08	2.48852197010835e-06
Col6a6	Col6a6	3.6787726291659	1.6173808234968	0.458842553530627	3.5249146162483	0.00042361930961956	0.00507708751883048
Sowahb	Sowahb	65.5448080279452	1.61250802147341	0.317879841417192	5.07269669660216	3.9221737856383e-07	9.72588615069689e-06
Scn3a	Scn3a	34.4906300287531	1.61200401523407	0.403444089387983	3.99560696918239	6.45287122336885e-05	0.000976024491053539
Sema5a	Sema5a	1174.24219272716	1.61189263157516	0.255748836467926	6.30263915893635	2.92619607467591e-10	1.21793399741712e-08
Scrt2	Scrt2	9.92370793227343	1.60706163124709	0.410654326347882	3.91341702287507	9.09991795966535e-05	0.00133067404981618
A830082K12Rik	A830082K12Rik	87.9301585279558	1.59649357356188	0.258586621303206	6.17392178108823	6.66165074955562e-10	2.59480139594417e-08
Angpt4	Angpt4	46.1057145292994	1.59631300378723	0.26367629860397	6.05406330504065	1.41237063970828e-09	5.15896213334107e-08
Ppp2r2b	Ppp2r2b	216.657930796042	1.59123416166073	0.334635626225117	4.75512478934408	1.98323875401995e-06	4.30011102257085e-05
Ptn	Ptn	3732.86474286495	1.58615488254171	0.190477794241073	8.32724301990938	8.27467690692645e-17	8.37264147260615e-15
St8sia3	St8sia3	43.7947774921033	1.58457318351891	0.385539607025818	4.11001400282281	3.95635125154779e-05	0.000629227824162154
Itga4	Itga4	256.316524861569	1.58402997713507	0.316915450842372	4.99827311330092	5.78460165452272e-07	1.40280574007613e-05
Podn	Podn	42.0450843775644	1.57951095141182	0.333629628725176	4.73432457856712	2.19785766074957e-06	4.70175965676268e-05
Flrt1	Flrt1	27.050922916052	1.57651462239416	0.31691956292897	4.97449449893222	6.54181218602999e-07	1.56275638191647e-05
Hrc	Hrc	23.5633298319901	1.57606851642149	0.347618809651927	4.53389883591058	5.7904770650155e-06	0.000112524436210445
Prrt4	Prrt4	282.871668139895	1.57528281947327	0.276356575322986	5.70018215644839	1.19679476542978e-08	3.77612341221446e-07
7530420F21Rik	7530420F21Rik	1.84909076639507	1.57450433186252	0.438622486097262	3.58965712376494	0.000331113202041265	0.0041032479287624
Nhlh2	Nhlh2	33.7327108186975	1.57190306911197	0.396404135895717	3.96540531939731	7.32713327936219e-05	0.00109601961356373
Chrnb1	Chrnb1	19.2406992404159	1.56952233446708	0.352765041389905	4.44920031838504	8.61906003995081e-06	0.000160579016998279
Tmem200b	Tmem200b	251.013896743611	1.56494964098444	0.316252783414982	4.94841381026184	7.48207082387338e-07	1.77293861272025e-05
Akr1cl	Akr1cl	2.34461991389529	1.56369520234366	0.429119773576337	3.64395979544739	0.000268475375782714	0.00341283571554546
Spock3	Spock3	54.5639730091898	1.56330259100286	0.268607210086455	5.82003212236816	5.88363188215631e-09	1.95447590409894e-07
Ntng1	Ntng1	40.0234286887898	1.55986500386029	0.315639278772494	4.94192297589364	7.73557779905975e-07	1.82319387858428e-05
Nab1	Nab1	404.105396267331	1.55945379095222	0.128927124011438	12.0956222587721	1.11394990469962e-33	4.56097721445151e-31
Lyve1	Lyve1	39.714308876539	1.55851464799309	0.403890816899628	3.85875237262549	0.000113967340312502	0.00163130812483082
Bdnf	Bdnf	36.2600917194938	1.55662672364835	0.312215443462918	4.98574544033798	6.17233677880809e-07	1.48456504546032e-05
Foxd2	Foxd2	394.020746195102	1.55563942481077	0.259777521748024	5.98835270404842	2.11976988121755e-09	7.55479120014496e-08
Vit	Vit	13.7284231712192	1.55377049157823	0.446182579548573	3.48236476007259	0.000497006194111516	0.00582964094172375
Spry3	Spry3	68.6283131743657	1.55107671622243	0.26145128724259	5.93256484823977	2.98238532968434e-09	1.03770506154985e-07
Nebl	Nebl	28.0309503109939	1.54870001582246	0.359447987578918	4.30855108204616	1.64327525976914e-05	0.000284758899837554
Neurod1	Neurod1	25.8614984901083	1.54788081124978	0.452466659376788	3.42098313582215	0.00062395201187189	0.00710103369167194
Fam70a	Fam70a	134.44895573991	1.53665557990415	0.27922903098658	5.50320851121674	3.72940903099527e-08	1.10725084991067e-06
Adamts1	Adamts1	1528.05539732181	1.5360900440018	0.217351533579219	7.06730713469725	1.57969068236819e-12	9.11869972254899e-11
Slc36a2	Slc36a2	4.45654628001818	1.53151716942407	0.456758782641887	3.35301088370057	0.000799375631151461	0.0088237036752681
Clec18a	Clec18a	13.7248329851926	1.52850523846775	0.423091742178227	3.61270402158751	0.000303020517529504	0.00378635857460926
Tnfrsf11b	Tnfrsf11b	10.8922592719532	1.52761456474931	0.429874066880044	3.55363275537063	0.000379949377734074	0.00459751803737877
Wisp1	Wisp1	260.219703034803	1.52701721441978	0.240275339453306	6.35528064550514	2.08046434404239e-10	8.78385017774829e-09
Adamtsl3	Adamtsl3	26.214156074279	1.52565583746506	0.418614770000293	3.64453417987137	0.000267876535488457	0.00341250996636731
Mme	Mme	151.966919185439	1.52472034661476	0.244015348758621	6.2484608217125	4.14517168122617e-10	1.68544786650503e-08
BC061194	BC061194	10.0277195580846	1.5201645184374	0.460090716323855	3.30405388438084	0.000952975135397125	0.0101439421002429
Vwa1	Vwa1	59.8386355419978	1.51897606628969	0.253755951023329	5.98597219164347	2.15101119518019e-09	7.63522239966581e-08
Bmp5	Bmp5	491.744901713653	1.51689002543024	0.22851094002273	6.6381505641671	3.17643318964712e-11	1.52615370045377e-09
Corin	Corin	31.6906578823945	1.51291355430854	0.331434082569269	4.56474947470842	5.00091182879201e-06	9.81561356273268e-05
Dpep1	Dpep1	75.6712715291012	1.51239169324994	0.349177586228002	4.3312966035065	1.48233840783795e-05	0.000259682089635771
Lin7a	Lin7a	25.7752064509991	1.51085047832227	0.381991850582992	3.95519034245475	7.64737416154374e-05	0.00113715937067685
2010001M06Rik	2010001M06Rik	120.835333316666	1.50873722169726	0.364521169472931	4.13895638455999	3.4888926348776e-05	0.000561475719649498
Abcc9	Abcc9	29.9454367037676	1.50672363324313	0.401027291906428	3.75715983338784	0.000171852739372942	0.00233279824934466
Arhgdib	Arhgdib	93.3016019735828	1.50612938434223	0.225761099442667	6.67134146697722	2.53475673778911e-11	1.23620296746579e-09
Wnt2b	Wnt2b	89.2849348638658	1.50327623752632	0.268787694208307	5.59280156762424	2.23434602027252e-08	6.7941098502449e-07
Dusp8	Dusp8	47.5880163584947	1.501573053887	0.314087357248607	4.78074974758846	1.74642650136616e-06	3.82432649042943e-05
Adamtsl1	Adamtsl1	60.3433571807951	1.49831430737394	0.317713681386874	4.7159263045694	2.40613522054583e-06	5.10390562565419e-05
Adh4	Adh4	3.31042468058668	1.49819776873542	0.458176078755587	3.26991704325671	0.00107579028377918	0.0112472468742376
Pcdh9	Pcdh9	13.9136340176835	1.49712127890548	0.396722830549379	3.77372100524763	0.000160830613897626	0.0022087237038078
Loxl1	Loxl1	122.345037792358	1.49160557446315	0.340288573387092	4.38335486735955	1.1686551411795e-05	0.0002114629230792
Nrsn1	Nrsn1	16.1607874307468	1.48907797105582	0.433710835336916	3.43334279370509	0.000596187820815968	0.00682179618540045
Abcc8	Abcc8	35.1895090129274	1.48309868669929	0.327290220165985	4.53144822337538	5.85806959275822e-06	0.000113587195209363
Nab2	Nab2	252.4120489496	1.4805127195813	0.232159681345157	6.37713108065561	1.8043602123078e-10	7.72933476834336e-09
Gm15663	Gm15663	10.9794317360741	1.47950521779912	0.443754191732481	3.33406477136119	0.000855867251751376	0.00931873768357126
Hs6st3	Hs6st3	2.88369226821965	1.47630313700737	0.460197893200746	3.20797456663581	0.00133673319172933	0.0135802219120523
Frmpd4	Frmpd4	1.62878894599275	1.474634276423	0.422852795534388	3.48734664165908	0.000487838612976244	0.00573739921179676
Tshz3	Tshz3	332.857346217782	1.47431991942619	0.192416442977711	7.6621306194553	1.82873503449136e-14	1.42382130093274e-12
Fbxl7	Fbxl7	521.289088577484	1.47183211710336	0.153075827706125	9.6150524818914	6.9074116702664e-22	1.20407811749218e-19
Fam20a	Fam20a	5.98721096650523	1.47136477825426	0.448447313719435	3.28102038576331	0.00103432268209113	0.0108718120244158
B3galt5	B3galt5	17.3688979012961	1.46548191750861	0.403103251981705	3.6355001114581	0.000277441873894907	0.0035107782406322
Dmd	Dmd	232.534786542308	1.4631303727718	0.316536971132212	4.62230483705701	3.79499787492829e-06	7.71532708845122e-05
Tmem8c	Tmem8c	2.20050665859861	1.4603577462699	0.455447680440946	3.20642262324411	0.00134396443796381	0.0136300909532205
Bmper	Bmper	77.2090709098327	1.45818093355611	0.247808123948778	5.88431448622529	3.99707184293489e-09	1.35592383172855e-07
Chat	Chat	0.876176219200269	1.45616153655212	0.39071862290955	3.72688029484896	0.000193864473771122	0.00257792894653654
Kcnh7	Kcnh7	33.6752652999049	1.45607305047662	0.402653697412529	3.61619192828332	0.000298968743911978	0.00375170613350983
Ppp1r16b	Ppp1r16b	105.927476900229	1.454671092725	0.311607879802197	4.66827441478179	3.03740034574036e-06	6.29134946907115e-05
Gcg	Gcg	0.864231233637832	1.45263737693848	0.351205850758531	4.13614230458032	3.53193210145025e-05	0.000566754212569497
Cst9	Cst9	9.38443876800742	1.45094980391067	0.44172354286493	3.28474636986769	0.00102074212761084	0.010761189160908
Cacna2d2	Cacna2d2	78.1769356956081	1.4498430725252	0.310172492147477	4.67431222700383	2.94940341658181e-06	6.15251143985063e-05
Psd2	Psd2	302.995233740133	1.44923994017789	0.275745934530614	5.25570736933926	1.47456596245756e-07	3.9394853315672e-06
Calb2	Calb2	4.61011223718949	1.44735272530227	0.461208113866208	3.13817706538037	0.00170002147599098	0.0166930162332946
Pdk4	Pdk4	10.6825947170769	1.44673067566175	0.439147842640487	3.29440460634605	0.000986304157944748	0.0104481774998648
Unc13c	Unc13c	7.53129093499974	1.44638093195786	0.431750226720936	3.35004093209831	0.000807996194089721	0.00889098812071477
Pcsk6	Pcsk6	166.304138243362	1.44489218662044	0.142682364256354	10.1266347396966	4.20885992992255e-24	8.92785396701403e-22
Ldb3	Ldb3	10.0327309892568	1.44285605243758	0.426173971319329	3.38560341442452	0.000710219432390732	0.00792403252640762
Gimap6	Gimap6	140.286448149096	1.44141628588289	0.331195462463575	4.35216193833397	1.34801632406761e-05	0.000239971439853735
Cpa1	Cpa1	24.4060817469696	1.44006779414675	0.396303501438606	3.63374986322153	0.000279331679015451	0.00352538605071401
Col6a2	Col6a2	137.256937979305	1.43922238415895	0.216453078333854	6.64911950080522	2.94851539061579e-11	1.42223457444333e-09
Gpc5	Gpc5	11.8239988467852	1.43738054982105	0.388107731605749	3.70356071978794	0.000212594266019406	0.00279532087194747
Fam190a	Fam190a	32.2336720754407	1.43709779105645	0.392154433312992	3.66462206971776	0.000247704078414541	0.00318326861647183
Cdon	Cdon	1733.62797733165	1.43698979031528	0.165934764328542	8.65996824794423	4.71895688756754e-18	5.50211622268305e-16
Sgip1	Sgip1	57.6020708195692	1.43628729507657	0.240346646103535	5.97589905397664	2.28824667341005e-09	8.05737418641146e-08
Tgm5	Tgm5	1.70886599102825	1.43537173238945	0.430487311335604	3.33429509904986	0.00085515879497019	0.00931678573282498
Ppfia2	Ppfia2	2.48449314781419	1.43253384919946	0.458135040483491	3.12688120884105	0.00176671296620348	0.0172134745340224
Tnfrsf11a	Tnfrsf11a	8.34744648907919	1.4315288449598	0.430146239038321	3.32800502489634	0.000874702887393396	0.00946528520924901
Ppara	Ppara	6.85545046289536	1.43083198015745	0.420433330606555	3.40323156133508	0.000665938153034254	0.00749169784173871
Wfdc1	Wfdc1	25.427578462892	1.43048347050678	0.408356192160355	3.50302872337749	0.000459999856807319	0.00543540770399306
Gpr20	Gpr20	61.731338028251	1.42940795922835	0.242849345171522	5.88598646711923	3.95686692104939e-09	1.344876428803e-07
Car11	Car11	79.0781694585181	1.42760244232728	0.283094521043419	5.04284730437552	4.58655248831806e-07	1.12780507135933e-05
Rxfp2	Rxfp2	16.035686359556	1.42752833244175	0.34975035108097	4.08156368686895	4.47337158868787e-05	0.00070131950303151
Tspan17	Tspan17	14.3069029193626	1.42609302757073	0.381639923946318	3.73675010943386	0.00018641401873984	0.00250352421915889
Sim2	Sim2	10.321671204648	1.42603175489061	0.462090459727658	3.08604457172967	0.00202838413992662	0.0192308730035262
2810442N19Rik	2810442N19Rik	6.24584292451903	1.42478019876372	0.446789595290036	3.18892877941531	0.00142801055392688	0.0143912729321332
Pou3f2	Pou3f2	223.296729883955	1.42415459956564	0.40536656638528	3.51325125864489	0.000442658665299168	0.00525519114042963
Egfr	Egfr	18.7495504107975	1.42298430131915	0.374858401620077	3.79605817868625	0.000147015011224154	0.00204289367609507
Gria2	Gria2	14.9477855113326	1.42100624377392	0.428346064335397	3.31742570339404	0.000908510748311098	0.00975701747269653
Crym	Crym	64.1069183566948	1.42065139421314	0.369058563255214	3.84939284888161	0.000118410967847635	0.00168941936784884
Col1a2	Col1a2	3854.86132968813	1.42019591669098	0.216683142998425	6.55425196920511	5.59214763238016e-11	2.58412995316759e-09
Cpa2	Cpa2	223.69749801211	1.41780285492379	0.266343990539334	5.32320196920082	1.01956434625022e-07	2.8268425008002e-06
Pear1	Pear1	155.272003127553	1.41501726609858	0.327007360461228	4.32717252633938	1.51035657156183e-05	0.000263541504449134
Tbx18	Tbx18	351.883497928399	1.41465112409798	0.243273444159444	5.81506595997712	6.06099820222571e-09	2.0096032833971e-07
Gm7325	Gm7325	1.7898185790446	1.41384211295678	0.445595268784409	3.17292891554653	0.00150909468177288	0.0150618599587831
Ntrk1	Ntrk1	19.7241549214211	1.41383415304949	0.444699665016073	3.17930114248768	0.0014763062760239	0.0147764913562688
Rnf112	Rnf112	16.5328573413427	1.41344294521404	0.400913529313784	3.52555561702628	0.000422595430779034	0.00506826645387988
Bmp10	Bmp10	0.798804012919512	1.41319601831585	0.342850526683374	4.12190126113166	3.75758262855249e-05	0.000599239128245426
Fam65b	Fam65b	17.9568499994644	1.41237954234624	0.375723272647993	3.75909517766143	0.000170528961027899	0.0023184037744071
Dbx1	Dbx1	54.0630616742547	1.40301564522766	0.463631734157547	3.02614239246812	0.00247695625467075	0.0228548279348847
Mapk13	Mapk13	81.377647789785	1.40299539926295	0.284049112773687	4.93927048587817	7.84153783033666e-07	1.84569672514582e-05
Dnahc5	Dnahc5	10.997046399729	1.40232095955879	0.453186090899322	3.09436010442413	0.00197237927906882	0.0187837126149083
Kcnd3	Kcnd3	40.5329192633735	1.39977907503185	0.299564041700774	4.67272062122211	2.97235959136741e-06	6.17115129311494e-05
Tdrd12	Tdrd12	7.29397515063398	1.39869859818229	0.439863759713954	3.17984504813915	0.00147353822900991	0.0147655743084511
Cd248	Cd248	747.361543979103	1.39837326822154	0.172144279787262	8.1232630555582	4.53814245232095e-16	4.16100866080366e-14
Xirp1	Xirp1	1.36230824244333	1.39822314047206	0.367817102479161	3.80140871930031	0.000143875743249871	0.0020056027994119
